timestamp,what_is_your_age?,what_is_your_gender?,what_is_your_current_year_of_study?,what_is_your_major_or_field_of_study?,what_is_your_current_gpa_or_average_grade?,how_many_hours_do_you_study_per_week?,how_many_assignments_or_deadlines_do_you_have_each_week?,how_often_do_you_attend_classes?,how_much_academic_pressure_do_you_feel?,how_would_you_rate_your_level_of_social_support?,what_is_your_current_living_situation?,do_you_have_a_part_time_job?,do_you_participate_in_extracurricular_activities?,how_would_you_rate_your_sleep_quality?,how_many_hours_of_sleep_do_you_get_per_night?,how_often_do_you_engage_in_physical_activity?,how_would_you_rate_the_quality_of_your_diet?,how_many_hours_do_you_spend_on_screens_phone_computer_tv_per_day?,how_would_you_rate_your_anxiety_levels?,how_would_you_rate_your_depression_symptoms?,what_coping_mechanisms_do_you_use?,how_would_you_rate_your_current_stress_level?
06-10-2024 08:44,22,Female,5,BBA General,8,14,6,Sometimes,2,5,On-Campus,No,Yes,3,7,Daily,4,9,3,1,Playing Games,1
06-10-2024 08:44,26,Female,4,Core Engineering,8,20,9,Frequently,4,2,With Family,No,No,4,6,Frequently,1,1,5,1,Playing Games,1
06-10-2024 08:44,26,Male,4,Electronics and Communication,4,36,5,Always,2,3,With Family,Yes,No,2,4,Daily,2,0,4,4,Listening to Music,4
06-10-2024 08:44,23,Male,5,Electronics and Communication,5,36,12,Always,4,3,Off-Campus,No,Yes,1,3,Frequently,1,6,4,2,Exercise,4
06-10-2024 08:44,28,Female,1,BBA General,6,26,9,Never,5,1,With Family,Yes,Yes,1,4,Rarely,2,5,4,5,Exercise,3
06-10-2024 08:44,26,Male,3,Core Engineering,6,31,14,Frequently,4,5,Off-Campus,Yes,Yes,2,4,Sometimes,2,3,3,5,Listening to Music,3
06-10-2024 08:44,20,Female,4,Core Engineering,9,7,2,Sometimes,1,4,On-Campus,Yes,No,3,8,Daily,4,2,3,1,Aggression - punching bag,0
06-10-2024 08:44,30,Female,4,Civil Engineering,9,11,11,Sometimes,3,4,With Family,No,Yes,5,8,Frequently,5,9,1,3,Playing Games,0
06-10-2024 08:44,19,Female,3,Robotics and Automation,8,17,2,Rarely,1,3,On-Campus,No,No,3,6,Rarely,4,1,3,1,Listening to Music,2
06-10-2024 08:44,27,Male,2,Law,4,49,3,Never,3,5,On-Campus,Yes,No,4,4,Never,4,1,4,2,Playing Games,4
06-10-2024 08:44,22,Female,5,Core Engineering,8,5,7,Always,1,5,On-Campus,No,No,5,7,Never,3,4,5,4,Exercise,0
06-10-2024 08:44,18,Female,5,Electronics and Communication,3,45,2,Frequently,4,1,With Family,Yes,No,4,3,Frequently,2,0,2,3,Aggression - punching bag,5
06-10-2024 08:44,26,Male,4,BBA General,9,8,14,Frequently,4,1,Off-Campus,Yes,Yes,2,8,Rarely,4,2,4,3,Aggression - punching bag,0
06-10-2024 08:44,25,Female,3,Electronics and Communication,8,22,8,Never,2,4,With Family,No,Yes,4,8,Frequently,1,4,2,1,Exercise,1
06-10-2024 08:44,27,Male,5,Core Engineering,8,6,5,Rarely,3,2,On-Campus,No,Yes,5,7,Never,4,9,1,3,Aggression - punching bag,0
06-10-2024 08:44,19,Male,2,Civil Engineering,4,36,6,Rarely,3,5,Off-Campus,Yes,No,3,4,Frequently,4,1,5,4,Exercise,4
06-10-2024 08:44,21,Female,4,Electronics and Communication,8,16,6,Frequently,1,3,With Family,No,Yes,3,5,Sometimes,2,8,3,4,Playing Games,2
06-10-2024 08:44,18,Female,4,Civil Engineering,7,29,8,Always,3,5,Off-Campus,No,No,5,5,Daily,4,6,3,4,Aggression - punching bag,3
06-10-2024 08:44,22,Female,2,Electronics and Communication,8,11,6,Frequently,1,3,With Family,No,No,4,8,Rarely,2,5,4,4,Aggression - punching bag,0
06-10-2024 08:44,19,Male,5,Robotics and Automation,7,34,14,Always,1,3,On-Campus,No,No,4,4,Frequently,4,4,2,4,Sleeping,3
06-10-2024 08:44,27,Female,3,Core Engineering,6,19,9,Never,5,2,On-Campus,Yes,Yes,4,6,Daily,1,0,4,1,Aggression - punching bag,2
06-10-2024 08:44,21,Male,4,Robotics and Automation,6,33,0,Never,3,3,On-Campus,Yes,No,2,6,Daily,2,5,3,4,Aggression - punching bag,3
06-10-2024 08:44,30,Male,2,Law,8,16,7,Rarely,4,1,On-Campus,Yes,Yes,5,7,Sometimes,5,1,4,4,Exercise,1
06-10-2024 08:44,23,Male,2,Civil Engineering,8,17,8,Rarely,5,3,Off-Campus,No,Yes,4,8,Rarely,4,5,4,3,Aggression - punching bag,1
06-10-2024 08:44,19,Male,5,BBA General,8,17,10,Rarely,4,4,Off-Campus,No,No,4,7,Frequently,5,8,5,4,Listening to Music,1
06-10-2024 08:44,21,Female,5,Electronics and Communication,6,38,10,Always,4,1,Off-Campus,No,Yes,4,3,Daily,3,4,5,5,Sleeping,4
06-10-2024 08:44,19,Male,4,Core Engineering,7,26,2,Sometimes,4,5,With Family,Yes,Yes,2,7,Frequently,2,5,4,2,Exercise,2
06-10-2024 08:44,26,Male,2,Electronics and Communication,6,26,0,Sometimes,3,3,With Family,No,Yes,5,7,Daily,5,8,3,5,Playing Games,2
06-10-2024 08:44,22,Male,2,Electronics and Communication,7,27,13,Rarely,3,4,Off-Campus,No,No,3,6,Frequently,5,0,5,2,Listening to Music,2
06-10-2024 08:44,21,Male,3,Core Engineering,5,43,1,Never,5,1,Off-Campus,No,Yes,5,3,Frequently,1,7,1,3,Playing Games,4
06-10-2024 08:44,28,Female,2,Core Engineering,4,50,1,Always,5,2,With Family,No,Yes,5,3,Rarely,1,0,3,1,Listening to Music,5
06-10-2024 08:44,21,Male,3,Electronics and Communication,4,45,10,Sometimes,3,2,On-Campus,Yes,No,2,4,Never,4,1,1,4,Listening to Music,4
06-10-2024 08:44,24,Female,1,Law,8,13,6,Frequently,5,1,On-Campus,Yes,No,2,7,Sometimes,4,8,4,2,Aggression - punching bag,1
06-10-2024 08:44,26,Male,5,Electronics and Communication,4,47,12,Frequently,4,5,Off-Campus,No,No,1,4,Daily,1,7,3,2,Sleeping,4
06-10-2024 08:44,19,Female,1,Robotics and Automation,7,28,8,Rarely,5,1,Off-Campus,No,Yes,4,6,Daily,2,7,4,5,Sleeping,2
06-10-2024 08:44,20,Male,3,Electronics and Communication,6,45,8,Sometimes,4,1,On-Campus,No,No,1,4,Rarely,5,9,5,1,Playing Games,4
06-10-2024 08:44,29,Female,5,Core Engineering,9,6,13,Always,4,1,Off-Campus,No,No,1,8,Never,2,0,1,1,Playing Games,0
06-10-2024 08:44,20,Male,1,Core Engineering,5,44,8,Never,5,1,On-Campus,Yes,No,5,5,Rarely,1,0,5,4,Sleeping,4
06-10-2024 08:44,28,Female,2,Law,6,41,9,Sometimes,1,3,With Family,Yes,No,3,3,Frequently,3,8,4,4,Listening to Music,4
06-10-2024 08:44,23,Female,2,Robotics and Automation,5,26,2,Rarely,4,5,With Family,No,Yes,1,5,Sometimes,1,8,3,5,Exercise,3
06-10-2024 08:44,26,Female,2,Robotics and Automation,5,50,3,Never,4,3,Off-Campus,Yes,Yes,1,3,Frequently,1,8,4,4,Exercise,5
06-10-2024 08:44,26,Male,2,BBA General,6,26,3,Always,5,2,With Family,Yes,Yes,4,5,Never,2,6,4,2,Sleeping,3
06-10-2024 08:44,20,Male,2,Civil Engineering,5,38,3,Frequently,3,1,Off-Campus,Yes,No,4,3,Sometimes,5,7,5,3,Playing Games,4
06-10-2024 08:44,26,Female,1,Electronics and Communication,5,56,6,Frequently,3,4,On-Campus,Yes,Yes,4,4,Never,1,3,2,3,Listening to Music,5
06-10-2024 08:44,30,Female,4,Core Engineering,4,43,7,Sometimes,5,4,Off-Campus,Yes,No,3,4,Frequently,3,8,4,1,Aggression - punching bag,4
06-10-2024 08:44,23,Female,1,Law,9,7,2,Frequently,4,2,With Family,Yes,No,2,8,Never,3,7,4,4,Sleeping,0
06-10-2024 08:44,26,Male,4,Electronics and Communication,8,6,5,Always,2,3,With Family,Yes,No,2,7,Daily,2,0,4,4,Listening to Music,0
06-10-2024 08:44,30,Female,5,Robotics and Automation,9,14,4,Sometimes,4,1,On-Campus,No,No,4,8,Sometimes,2,2,4,4,Sleeping,0
06-10-2024 08:44,23,Male,1,BBA General,5,43,1,Frequently,5,4,On-Campus,No,No,4,5,Rarely,4,6,5,5,Aggression - punching bag,4
06-10-2024 08:44,30,Female,3,BBA General,9,6,13,Rarely,1,2,Off-Campus,No,Yes,1,8,Frequently,1,0,2,4,Aggression - punching bag,0
06-10-2024 08:44,20,Female,5,Electronics and Communication,4,42,12,Always,2,5,Off-Campus,No,Yes,1,5,Never,2,9,2,5,Listening to Music,4
06-10-2024 08:44,28,Male,1,Robotics and Automation,5,47,1,Always,2,4,Off-Campus,Yes,Yes,4,3,Daily,2,6,4,2,Sleeping,4
06-10-2024 08:44,24,Male,4,Civil Engineering,7,26,6,Always,3,1,On-Campus,No,Yes,5,6,Rarely,3,7,1,1,Sleeping,2
06-10-2024 08:44,20,Male,2,BBA General,5,36,2,Always,2,1,Off-Campus,Yes,No,1,6,Sometimes,2,0,1,5,Playing Games,3
06-10-2024 08:44,28,Female,2,Robotics and Automation,6,27,11,Always,1,5,On-Campus,No,Yes,5,4,Never,2,3,1,2,Aggression - punching bag,3
06-10-2024 08:44,20,Male,3,Robotics and Automation,7,30,5,Always,1,5,With Family,No,No,4,5,Never,2,8,3,2,Aggression - punching bag,3
06-10-2024 08:44,19,Male,1,BBA General,6,25,5,Sometimes,5,4,With Family,Yes,Yes,1,6,Never,1,0,3,4,Exercise,3
06-10-2024 08:44,28,Female,4,BBA General,6,41,3,Always,1,2,On-Campus,No,Yes,1,4,Frequently,1,6,3,3,Playing Games,4
06-10-2024 08:44,30,Male,1,Law,7,27,0,Rarely,4,3,Off-Campus,Yes,Yes,4,6,Rarely,1,3,3,4,Sleeping,2
06-10-2024 08:44,19,Male,2,Electronics and Communication,8,21,8,Sometimes,2,5,On-Campus,Yes,No,4,8,Daily,3,8,4,5,Aggression - punching bag,1
06-10-2024 08:44,21,Male,5,Law,5,29,2,Never,5,3,On-Campus,Yes,Yes,4,4,Daily,3,1,2,1,Playing Games,3
06-10-2024 08:44,30,Female,1,Core Engineering,6,35,9,Rarely,3,1,With Family,Yes,Yes,1,4,Frequently,3,9,3,2,Listening to Music,4
06-10-2024 08:44,28,Male,4,Electronics and Communication,9,7,6,Frequently,4,2,Off-Campus,Yes,No,4,8,Sometimes,2,1,1,2,Sleeping,0
06-10-2024 08:44,26,Female,5,Core Engineering,6,28,2,Always,4,2,With Family,No,Yes,2,6,Frequently,2,4,3,2,Playing Games,3
06-10-2024 08:44,27,Male,4,Civil Engineering,8,21,3,Sometimes,2,3,With Family,No,No,4,8,Daily,4,6,2,3,Listening to Music,1
06-10-2024 08:44,26,Male,5,Robotics and Automation,8,24,3,Sometimes,1,3,Off-Campus,Yes,Yes,2,7,Frequently,2,4,4,5,Listening to Music,1
06-10-2024 08:44,26,Male,1,BBA General,8,10,1,Frequently,3,1,With Family,Yes,Yes,1,8,Sometimes,3,5,4,5,Exercise,0
06-10-2024 08:44,19,Female,3,Core Engineering,7,29,14,Sometimes,5,5,With Family,Yes,Yes,1,6,Rarely,3,9,3,4,Listening to Music,3
06-10-2024 08:44,19,Male,3,Robotics and Automation,5,43,5,Sometimes,3,1,With Family,No,Yes,4,5,Sometimes,3,8,1,3,Exercise,4
06-10-2024 08:44,27,Male,1,Law,6,46,7,Sometimes,5,5,On-Campus,Yes,Yes,2,4,Frequently,1,6,3,5,Playing Games,4
06-10-2024 08:44,21,Female,3,Robotics and Automation,8,11,11,Sometimes,3,2,On-Campus,Yes,Yes,2,6,Never,3,7,4,1,Sleeping,1
06-10-2024 08:44,19,Male,3,Law,8,12,2,Rarely,4,5,Off-Campus,Yes,No,2,8,Frequently,4,8,3,1,Aggression - punching bag,0
06-10-2024 08:44,30,Male,3,Electronics and Communication,8,14,7,Always,4,1,With Family,Yes,Yes,3,6,Daily,1,9,1,4,Listening to Music,1
06-10-2024 08:44,25,Female,3,Core Engineering,5,32,12,Sometimes,5,5,Off-Campus,No,Yes,3,5,Daily,3,7,2,1,Listening to Music,3
06-10-2024 08:44,23,Male,4,Core Engineering,4,45,8,Frequently,5,2,Off-Campus,Yes,Yes,4,3,Never,3,6,5,4,Playing Games,5
06-10-2024 08:44,26,Female,3,Core Engineering,5,34,7,Never,5,4,Off-Campus,Yes,Yes,5,5,Sometimes,5,6,4,3,Listening to Music,3
06-10-2024 08:44,18,Female,1,BBA General,4,46,5,Frequently,1,5,Off-Campus,Yes,No,3,3,Rarely,4,1,2,4,Listening to Music,4
06-10-2024 08:44,29,Female,5,Law,6,40,1,Sometimes,4,3,Off-Campus,Yes,No,5,4,Sometimes,3,0,1,2,Playing Games,4
06-10-2024 08:44,27,Female,3,Electronics and Communication,3,59,11,Sometimes,1,4,Off-Campus,Yes,Yes,5,2,Never,3,2,4,2,Playing Games,5
06-10-2024 08:44,24,Male,1,Law,5,28,11,Never,2,2,With Family,No,No,2,4,Daily,5,3,5,5,Listening to Music,3
06-10-2024 08:44,27,Female,3,Civil Engineering,5,39,0,Sometimes,4,5,Off-Campus,Yes,No,2,4,Daily,1,8,1,1,Sleeping,4
06-10-2024 08:44,29,Male,1,BBA General,7,26,2,Sometimes,2,1,With Family,Yes,No,2,5,Rarely,1,0,1,2,Sleeping,2
06-10-2024 08:44,29,Female,3,Law,6,48,11,Never,1,4,Off-Campus,Yes,Yes,3,4,Frequently,1,7,5,3,Playing Games,4
06-10-2024 08:44,20,Male,1,Core Engineering,7,24,8,Never,5,1,On-Campus,Yes,No,5,7,Rarely,1,0,5,4,Sleeping,2
06-10-2024 08:44,28,Female,5,BBA General,8,12,11,Rarely,1,3,Off-Campus,Yes,Yes,1,7,Never,4,9,4,2,Aggression - punching bag,0
06-10-2024 08:44,21,Female,1,Law,6,32,7,Never,4,1,On-Campus,Yes,No,4,5,Sometimes,3,1,4,4,Exercise,3
06-10-2024 08:44,19,Male,3,Law,5,36,7,Sometimes,1,2,Off-Campus,No,Yes,1,4,Daily,5,3,5,4,Aggression - punching bag,4
06-10-2024 08:44,26,Male,2,Electronics and Communication,5,33,5,Never,3,1,On-Campus,Yes,No,4,5,Rarely,2,0,2,1,Aggression - punching bag,3
06-10-2024 08:44,24,Female,2,Core Engineering,5,53,1,Never,3,4,Off-Campus,No,Yes,4,2,Never,2,0,3,2,Aggression - punching bag,5
06-10-2024 08:44,23,Female,5,BBA General,8,10,7,Frequently,2,3,With Family,No,No,1,7,Sometimes,2,2,1,2,Playing Games,1
06-10-2024 08:44,23,Male,5,Civil Engineering,7,15,2,Sometimes,1,5,Off-Campus,Yes,No,1,5,Daily,1,7,2,2,Exercise,2
06-10-2024 08:44,24,Female,5,Core Engineering,8,8,13,Rarely,2,3,Off-Campus,Yes,Yes,5,7,Never,4,8,1,4,Aggression - punching bag,0
06-10-2024 08:44,28,Male,4,Robotics and Automation,6,39,5,Always,3,2,On-Campus,Yes,No,2,5,Rarely,2,6,5,1,Playing Games,3
06-10-2024 08:44,19,Female,3,Core Engineering,5,49,14,Sometimes,5,5,With Family,Yes,Yes,1,4,Rarely,3,9,3,4,Listening to Music,5
06-10-2024 08:44,21,Female,5,Electronics and Communication,7,19,7,Always,5,5,With Family,Yes,No,2,7,Daily,4,8,4,1,Listening to Music,2
06-10-2024 08:44,22,Female,3,Civil Engineering,6,27,2,Never,5,1,Off-Campus,No,Yes,3,6,Never,1,5,2,5,Playing Games,2
06-10-2024 08:44,29,Male,3,Law,8,23,3,Always,2,5,Off-Campus,No,No,1,5,Rarely,5,0,3,2,Exercise,2
06-10-2024 08:44,24,Female,3,Electronics and Communication,5,45,13,Sometimes,5,4,On-Campus,Yes,Yes,5,3,Sometimes,3,5,3,1,Playing Games,4
06-10-2024 08:44,28,Female,2,Law,9,9,9,Sometimes,1,3,With Family,Yes,No,3,7,Frequently,3,8,4,4,Listening to Music,0
06-10-2024 08:44,29,Male,1,Core Engineering,8,5,6,Always,3,2,On-Campus,Yes,No,2,7,Sometimes,1,4,5,4,Aggression - punching bag,0
06-10-2024 08:44,19,Female,3,BBA General,7,33,4,Always,5,3,With Family,Yes,Yes,2,5,Daily,4,6,1,4,Sleeping,3
06-10-2024 08:44,22,Female,3,Core Engineering,7,21,6,Rarely,3,4,On-Campus,Yes,Yes,3,7,Never,1,0,2,3,Sleeping,2
06-10-2024 08:44,21,Female,2,Law,7,29,5,Frequently,5,5,On-Campus,Yes,Yes,2,5,Rarely,5,3,5,1,Aggression - punching bag,2
06-10-2024 08:44,29,Male,1,Robotics and Automation,5,38,10,Rarely,1,1,On-Campus,Yes,Yes,1,5,Frequently,4,3,1,5,Playing Games,4
06-10-2024 08:44,22,Male,5,Robotics and Automation,8,14,12,Sometimes,4,3,Off-Campus,Yes,No,1,7,Rarely,2,1,4,2,Playing Games,1
06-10-2024 08:44,21,Male,5,BBA General,9,8,3,Always,4,5,On-Campus,Yes,Yes,4,8,Never,5,5,3,4,Sleeping,0
06-10-2024 08:44,22,Male,2,Electronics and Communication,3,58,6,Always,3,2,With Family,Yes,Yes,5,3,Daily,1,8,5,5,Exercise,5
06-10-2024 08:44,30,Female,4,Electronics and Communication,8,10,4,Frequently,5,1,Off-Campus,Yes,No,1,7,Frequently,5,1,5,3,Aggression - punching bag,1
06-10-2024 08:44,25,Male,1,Core Engineering,8,24,9,Rarely,4,4,With Family,No,No,4,8,Daily,4,1,5,5,Exercise,1
06-10-2024 08:44,28,Female,4,Civil Engineering,9,14,13,Frequently,5,3,With Family,Yes,Yes,4,8,Sometimes,1,0,5,5,Playing Games,0
06-10-2024 08:44,28,Female,1,Civil Engineering,5,29,3,Sometimes,5,5,With Family,No,Yes,1,4,Daily,3,6,2,2,Aggression - punching bag,3
06-10-2024 08:44,26,Male,4,Law,9,14,5,Frequently,2,3,On-Campus,No,Yes,2,8,Rarely,2,7,5,2,Playing Games,0
06-10-2024 08:44,21,Female,1,Law,5,49,5,Frequently,5,4,Off-Campus,No,No,1,4,Frequently,5,8,2,1,Exercise,5
06-10-2024 08:44,30,Female,5,Core Engineering,8,28,3,Rarely,2,3,Off-Campus,Yes,Yes,1,7,Frequently,4,1,5,2,Sleeping,2
06-10-2024 08:44,18,Male,2,Robotics and Automation,4,51,0,Sometimes,2,4,On-Campus,Yes,No,2,3,Frequently,5,2,4,3,Listening to Music,5
06-10-2024 08:44,27,Male,3,Electronics and Communication,8,12,10,Rarely,5,3,On-Campus,Yes,No,3,6,Daily,1,1,2,5,Sleeping,1
06-10-2024 08:44,29,Female,4,Civil Engineering,5,34,1,Never,4,1,With Family,Yes,Yes,1,4,Rarely,2,9,5,3,Listening to Music,3
06-10-2024 08:44,25,Male,2,Electronics and Communication,7,26,10,Always,2,3,Off-Campus,No,Yes,1,6,Daily,4,3,4,1,Aggression - punching bag,2
06-10-2024 08:44,23,Female,4,Robotics and Automation,8,14,11,Rarely,3,4,With Family,No,No,2,7,Sometimes,3,0,2,4,Playing Games,1
06-10-2024 08:44,22,Male,1,Robotics and Automation,5,45,8,Rarely,4,4,On-Campus,No,Yes,2,3,Daily,4,5,5,5,Sleeping,5
06-10-2024 08:44,23,Female,5,Core Engineering,8,21,11,Never,2,1,With Family,Yes,Yes,1,7,Never,1,9,2,5,Playing Games,1
06-10-2024 08:44,18,Male,2,Core Engineering,7,18,0,Sometimes,5,3,With Family,No,No,4,6,Daily,4,5,1,1,Listening to Music,2
06-10-2024 08:44,23,Male,1,Civil Engineering,9,20,9,Rarely,4,1,With Family,No,No,4,6,Sometimes,5,3,3,3,Exercise,1
06-10-2024 08:44,18,Female,5,BBA General,8,12,9,Sometimes,1,3,With Family,No,Yes,2,7,Sometimes,5,5,5,1,Sleeping,0
06-10-2024 08:44,19,Male,1,Law,5,39,4,Rarely,1,4,Off-Campus,No,Yes,5,4,Frequently,3,7,5,5,Listening to Music,4
06-10-2024 08:44,19,Female,1,Core Engineering,8,10,2,Rarely,3,2,Off-Campus,No,Yes,5,8,Rarely,2,7,2,2,Listening to Music,1
06-10-2024 08:44,30,Male,3,Electronics and Communication,9,8,7,Always,4,1,With Family,Yes,Yes,3,7,Daily,1,9,1,4,Listening to Music,0
06-10-2024 08:44,26,Female,1,Electronics and Communication,7,36,6,Frequently,3,4,On-Campus,Yes,Yes,4,6,Never,1,3,2,3,Listening to Music,3
06-10-2024 08:44,22,Female,4,Law,5,34,13,Sometimes,1,4,On-Campus,No,No,5,6,Daily,2,7,5,5,Playing Games,3
06-10-2024 08:44,25,Male,1,Robotics and Automation,7,28,10,Sometimes,4,3,With Family,No,No,2,6,Sometimes,1,6,4,5,Sleeping,2
06-10-2024 08:44,20,Male,1,Civil Engineering,5,44,4,Never,2,2,With Family,No,No,4,4,Daily,2,6,2,4,Aggression - punching bag,4
06-10-2024 08:44,29,Male,1,Core Engineering,3,58,6,Rarely,5,4,On-Campus,Yes,No,5,2,Rarely,2,2,2,2,Playing Games,5
06-10-2024 08:44,21,Female,3,Law,8,6,5,Always,4,5,With Family,No,No,1,8,Rarely,2,9,4,5,Listening to Music,0
06-10-2024 08:44,26,Male,1,Robotics and Automation,8,21,1,Rarely,1,1,On-Campus,No,Yes,3,6,Never,5,9,4,3,Playing Games,1
06-10-2024 08:44,22,Male,5,Electronics and Communication,7,21,8,Always,2,4,Off-Campus,No,Yes,3,6,Rarely,2,8,2,3,Listening to Music,2
06-10-2024 08:44,18,Female,4,Civil Engineering,9,7,8,Always,3,5,Off-Campus,No,No,5,8,Daily,4,6,3,4,Aggression - punching bag,0
06-10-2024 08:44,26,Female,1,Civil Engineering,7,30,7,Frequently,5,4,On-Campus,No,Yes,3,5,Daily,5,0,1,3,Aggression - punching bag,3
06-10-2024 08:44,22,Female,4,Robotics and Automation,6,33,7,Rarely,2,3,On-Campus,No,No,2,5,Rarely,5,2,4,2,Listening to Music,3
06-10-2024 08:44,23,Female,5,Robotics and Automation,8,8,8,Never,3,3,On-Campus,No,Yes,5,8,Daily,3,1,5,4,Playing Games,0
06-10-2024 08:44,24,Female,3,Electronics and Communication,6,48,11,Always,2,5,With Family,No,No,3,4,Frequently,3,3,3,3,Sleeping,4
06-10-2024 08:44,19,Female,4,BBA General,8,20,11,Never,3,5,Off-Campus,No,Yes,2,7,Daily,4,0,4,1,Playing Games,2
06-10-2024 08:44,30,Female,2,Core Engineering,5,37,9,Rarely,3,1,Off-Campus,Yes,No,3,3,Daily,5,4,4,2,Aggression - punching bag,4
06-10-2024 08:44,28,Male,5,Core Engineering,6,28,2,Always,1,3,With Family,No,No,3,6,Rarely,3,3,4,4,Exercise,2
06-10-2024 08:44,22,Female,3,Core Engineering,6,31,6,Rarely,3,4,On-Campus,Yes,Yes,3,6,Never,1,0,2,3,Sleeping,3
06-10-2024 08:44,27,Male,3,Law,5,41,0,Rarely,3,4,With Family,No,Yes,3,3,Rarely,4,3,2,1,Aggression - punching bag,4
06-10-2024 08:44,23,Female,4,Civil Engineering,4,57,14,Never,4,3,With Family,No,No,1,2,Sometimes,1,9,1,4,Aggression - punching bag,5
06-10-2024 08:44,30,Male,1,BBA General,9,12,10,Never,1,3,On-Campus,No,No,1,8,Frequently,2,8,5,2,Playing Games,0
06-10-2024 08:44,21,Female,1,BBA General,5,37,12,Never,2,1,On-Campus,No,Yes,1,5,Daily,4,9,5,5,Exercise,4
06-10-2024 08:44,23,Male,4,Civil Engineering,7,20,10,Always,1,1,With Family,Yes,No,3,5,Never,2,5,4,4,Listening to Music,2
06-10-2024 08:44,21,Female,5,Core Engineering,7,38,7,Always,1,2,With Family,Yes,Yes,5,6,Sometimes,3,3,2,2,Aggression - punching bag,3
06-10-2024 08:44,23,Male,1,Law,9,12,14,Frequently,5,2,With Family,No,No,5,7,Daily,4,7,2,5,Aggression - punching bag,0
06-10-2024 08:44,18,Male,3,Electronics and Communication,7,26,3,Never,5,1,On-Campus,Yes,No,2,7,Never,3,0,4,3,Sleeping,2
06-10-2024 08:44,28,Male,2,Robotics and Automation,9,14,1,Always,4,1,With Family,Yes,Yes,3,8,Rarely,2,5,2,5,Aggression - punching bag,0
06-10-2024 08:44,26,Male,2,Electronics and Communication,9,13,3,Frequently,2,2,With Family,No,No,5,8,Rarely,5,5,4,1,Exercise,0
06-10-2024 08:44,28,Female,5,Robotics and Automation,6,21,1,Rarely,5,5,With Family,No,Yes,5,6,Sometimes,4,9,4,1,Sleeping,2
06-10-2024 08:44,18,Female,3,Law,6,16,4,Rarely,2,2,With Family,Yes,Yes,2,7,Rarely,1,2,1,3,Playing Games,2
06-10-2024 08:44,21,Female,1,Robotics and Automation,7,24,4,Rarely,5,2,On-Campus,Yes,No,4,7,Sometimes,5,2,1,2,Exercise,2
06-10-2024 08:44,28,Male,3,Law,8,24,3,Always,2,3,Off-Campus,No,Yes,4,6,Daily,5,9,1,4,Playing Games,1
06-10-2024 08:44,25,Female,5,BBA General,7,16,6,Rarely,4,1,On-Campus,Yes,No,2,6,Never,4,4,3,5,Playing Games,2
06-10-2024 08:44,28,Male,4,Civil Engineering,9,13,1,Never,1,4,With Family,No,Yes,2,9,Frequently,2,8,5,3,Playing Games,0
06-10-2024 08:44,26,Male,5,Electronics and Communication,7,16,11,Rarely,2,4,Off-Campus,Yes,Yes,3,7,Daily,1,7,2,4,Sleeping,1
06-10-2024 08:44,20,Female,5,Law,9,14,1,Never,1,5,Off-Campus,Yes,Yes,5,7,Sometimes,1,5,1,5,Aggression - punching bag,0
06-10-2024 08:44,19,Female,4,BBA General,9,12,12,Frequently,5,3,Off-Campus,Yes,No,1,8,Sometimes,1,5,5,3,Playing Games,0
06-10-2024 08:44,26,Female,3,Law,4,42,7,Rarely,3,2,On-Campus,No,Yes,3,4,Rarely,4,6,2,4,Exercise,4
06-10-2024 08:44,23,Male,2,Law,5,44,4,Sometimes,5,4,On-Campus,No,No,1,5,Rarely,2,8,1,2,Exercise,4
06-10-2024 08:44,24,Female,4,Law,6,29,10,Sometimes,2,2,Off-Campus,No,Yes,1,6,Rarely,1,6,1,5,Aggression - punching bag,3
06-10-2024 08:44,24,Male,4,Electronics and Communication,9,9,7,Sometimes,4,4,Off-Campus,Yes,No,4,8,Sometimes,3,4,1,1,Playing Games,0
06-10-2024 08:44,27,Male,4,Robotics and Automation,6,18,4,Frequently,2,2,On-Campus,No,No,1,6,Sometimes,3,2,2,1,Exercise,2
06-10-2024 08:44,29,Male,4,Law,6,29,9,Frequently,5,3,On-Campus,Yes,No,2,6,Sometimes,2,2,3,4,Aggression - punching bag,2
06-10-2024 08:44,26,Female,3,Civil Engineering,6,34,3,Sometimes,1,1,On-Campus,Yes,Yes,4,5,Daily,4,4,2,4,Listening to Music,3
06-10-2024 08:44,22,Female,3,Core Engineering,6,38,8,Sometimes,4,4,With Family,Yes,Yes,1,4,Sometimes,4,5,3,2,Exercise,3
06-10-2024 08:44,22,Male,4,Electronics and Communication,9,7,7,Always,4,3,Off-Campus,Yes,Yes,2,8,Never,5,0,4,3,Playing Games,0
06-10-2024 08:44,22,Female,3,Electronics and Communication,7,20,14,Sometimes,4,5,With Family,Yes,No,5,8,Daily,3,9,1,3,Sleeping,1
06-10-2024 08:44,20,Female,3,Law,8,20,7,Never,2,5,With Family,No,Yes,4,5,Never,5,8,5,1,Sleeping,2
06-10-2024 08:44,26,Female,1,BBA General,7,19,12,Never,2,5,On-Campus,Yes,No,5,6,Never,2,9,4,2,Sleeping,2
06-10-2024 08:44,28,Female,5,Civil Engineering,6,27,7,Always,1,5,On-Campus,Yes,No,1,7,Rarely,1,1,4,2,Listening to Music,2
06-10-2024 08:44,26,Female,1,BBA General,4,47,2,Sometimes,4,3,Off-Campus,Yes,No,3,3,Frequently,1,4,5,5,Listening to Music,5
